question_id,resolution,condition,model,info_label,position,independent_forecast_id,deliberative_forecast_id,independent_prob,deliberative_prob
38105,0,diverse_full,gpt5,full,3,38105-gpt5-full,38105-diverse_full-gpt5-3,13,16
38105,0,diverse_full,pro,full,1,38105-pro-full,38105-diverse_full-pro-1,20,10
38105,0,diverse_full,sonnet,full,2,38105-sonnet-full,38105-diverse_full-sonnet-2,35,20
38105,0,diverse_info,gpt5,info2,2,38105-gpt5-info2,38105-diverse_info-gpt5-2,12,15
38105,0,diverse_info,pro,info1,1,38105-pro-info1,38105-diverse_info-pro-1,70,25
38105,0,diverse_info,sonnet,info3,3,38105-sonnet-info3,38105-diverse_info-sonnet-3,40,22
38105,0,diverse_none,gpt5,none,3,38105-gpt5-none,38105-diverse_none-gpt5-3,8,8
38105,0,diverse_none,pro,none,1,38105-pro-none,38105-diverse_none-pro-1,10,8
38105,0,diverse_none,sonnet,none,2,38105-sonnet-none,38105-diverse_none-sonnet-2,30,12
38105,0,homo_full,pro,full,1,38105-pro-full-1,38105-homo_full-pro-1,35,25
38105,0,homo_full,pro,full,2,38105-pro-full-2,38105-homo_full-pro-2,35,25
38105,0,homo_full,pro,full,3,38105-pro-full-3,38105-homo_full-pro-3,25,35
38105,0,homo_info,pro,info1,1,38105-pro-info1-1,38105-homo_info-pro-1,60,15
38105,0,homo_info,pro,info2,2,38105-pro-info2-2,38105-homo_info-pro-2,5,15
38105,0,homo_info,pro,info3,3,38105-pro-info3-3,38105-homo_info-pro-3,10,10
38105,0,homo_none,pro,none,1,38105-pro-none-1,38105-homo_none-pro-1,5,5
38105,0,homo_none,pro,none,2,38105-pro-none-2,38105-homo_none-pro-2,12,5
38105,0,homo_none,pro,none,3,38105-pro-none-3,38105-homo_none-pro-3,5,6
38106,0,diverse_full,gpt5,full,3,38106-gpt5-full,38106-diverse_full-gpt5-3,6,4
38106,0,diverse_full,pro,full,1,38106-pro-full,38106-diverse_full-pro-1,2,4
38106,0,diverse_full,sonnet,full,2,38106-sonnet-full,38106-diverse_full-sonnet-2,8,5
38106,0,diverse_info,gpt5,info2,3,38106-gpt5-info2,38106-diverse_info-gpt5-3,3,3
38106,0,diverse_info,pro,info3,2,38106-pro-info3,38106-diverse_info-pro-2,3,3
38106,0,diverse_info,sonnet,info1,1,38106-sonnet-info1,38106-diverse_info-sonnet-1,6,4
38106,0,diverse_none,gpt5,none,3,38106-gpt5-none,38106-diverse_none-gpt5-3,3,2
38106,0,diverse_none,pro,none,1,38106-pro-none,38106-diverse_none-pro-1,1,1
38106,0,diverse_none,sonnet,none,2,38106-sonnet-none,38106-diverse_none-sonnet-2,3,3
38106,0,homo_full,gpt5,full,1,38106-gpt5-full-1,38106-homo_full-gpt5-1,10,7
38106,0,homo_full,gpt5,full,2,38106-gpt5-full-2,38106-homo_full-gpt5-2,5,7
38106,0,homo_full,gpt5,full,3,38106-gpt5-full-3,38106-homo_full-gpt5-3,9,8
38106,0,homo_info,gpt5,info1,1,38106-gpt5-info1-1,38106-homo_info-gpt5-1,4,3
38106,0,homo_info,gpt5,info2,2,38106-gpt5-info2-2,38106-homo_info-gpt5-2,8,4
38106,0,homo_info,gpt5,info3,3,38106-gpt5-info3-3,38106-homo_info-gpt5-3,3,3
38106,0,homo_none,gpt5,none,1,38106-gpt5-none-1,38106-homo_none-gpt5-1,3,2
38106,0,homo_none,gpt5,none,2,38106-gpt5-none-2,38106-homo_none-gpt5-2,2,2
38106,0,homo_none,gpt5,none,3,38106-gpt5-none-3,38106-homo_none-gpt5-3,1,1
38107,0,diverse_full,gpt5,full,3,38107-gpt5-full,38107-diverse_full-gpt5-3,2,3
38107,0,diverse_full,pro,full,1,38107-pro-full,38107-diverse_full-pro-1,4,3
38107,0,diverse_full,sonnet,full,2,38107-sonnet-full,38107-diverse_full-sonnet-2,4,3
38107,0,diverse_info,gpt5,info1,2,38107-gpt5-info1,38107-diverse_info-gpt5-2,2,2
38107,0,diverse_info,pro,info2,1,38107-pro-info2,38107-diverse_info-pro-1,3,2
38107,0,diverse_info,sonnet,info3,3,38107-sonnet-info3,38107-diverse_info-sonnet-3,2,2
38107,0,diverse_none,gpt5,none,3,38107-gpt5-none,38107-diverse_none-gpt5-3,1,1
38107,0,diverse_none,pro,none,1,38107-pro-none,38107-diverse_none-pro-1,1,1
38107,0,diverse_none,sonnet,none,2,38107-sonnet-none,38107-diverse_none-sonnet-2,2,1
38107,0,homo_full,sonnet,full,1,38107-sonnet-full-1,38107-homo_full-sonnet-1,4,6
38107,0,homo_full,sonnet,full,2,38107-sonnet-full-2,38107-homo_full-sonnet-2,5,4
38107,0,homo_full,sonnet,full,3,38107-sonnet-full-3,38107-homo_full-sonnet-3,10,7
38107,0,homo_info,sonnet,info1,1,38107-sonnet-info1-1,38107-homo_info-sonnet-1,5,4
38107,0,homo_info,sonnet,info2,2,38107-sonnet-info2-2,38107-homo_info-sonnet-2,8,5
38107,0,homo_info,sonnet,info3,3,38107-sonnet-info3-3,38107-homo_info-sonnet-3,3,3
38107,0,homo_none,sonnet,none,1,38107-sonnet-none-1,38107-homo_none-sonnet-1,4,3
38107,0,homo_none,sonnet,none,2,38107-sonnet-none-2,38107-homo_none-sonnet-2,3,2
38107,0,homo_none,sonnet,none,3,38107-sonnet-none-3,38107-homo_none-sonnet-3,2,3
38108,0,diverse_full,gpt5,full,3,38108-gpt5-full,38108-diverse_full-gpt5-3,61,66
38108,0,diverse_full,pro,full,1,38108-pro-full,38108-diverse_full-pro-1,85,68
38108,0,diverse_full,sonnet,full,2,38108-sonnet-full,38108-diverse_full-sonnet-2,48,62
38108,0,diverse_info,gpt5,info2,3,38108-gpt5-info2,38108-diverse_info-gpt5-3,55,58
38108,0,diverse_info,pro,info3,2,38108-pro-info3,38108-diverse_info-pro-2,60,60
38108,0,diverse_info,sonnet,info1,1,38108-sonnet-info1,38108-diverse_info-sonnet-1,60,58
38108,0,diverse_none,gpt5,none,3,38108-gpt5-none,38108-diverse_none-gpt5-3,28,30
38108,0,diverse_none,pro,none,1,38108-pro-none,38108-diverse_none-pro-1,35,30
38108,0,diverse_none,sonnet,none,2,38108-sonnet-none,38108-diverse_none-sonnet-2,30,30
38108,0,homo_full,pro,full,1,38108-pro-full-1,38108-homo_full-pro-1,75,85
38108,0,homo_full,pro,full,2,38108-pro-full-2,38108-homo_full-pro-2,85,80
38108,0,homo_full,pro,full,3,38108-pro-full-3,38108-homo_full-pro-3,85,85
38108,0,homo_info,pro,info1,1,38108-pro-info1-1,38108-homo_info-pro-1,75,85
38108,0,homo_info,pro,info2,2,38108-pro-info2-2,38108-homo_info-pro-2,40,75
38108,0,homo_info,pro,info3,3,38108-pro-info3-3,38108-homo_info-pro-3,75,90
38108,0,homo_none,pro,none,1,38108-pro-none-1,38108-homo_none-pro-1,15,15
38108,0,homo_none,pro,none,2,38108-pro-none-2,38108-homo_none-pro-2,20,15
38108,0,homo_none,pro,none,3,38108-pro-none-3,38108-homo_none-pro-3,15,15
38109,1,diverse_full,gpt5,full,3,38109-gpt5-full,38109-diverse_full-gpt5-3,76,75
38109,1,diverse_full,pro,full,1,38109-pro-full,38109-diverse_full-pro-1,75,82
38109,1,diverse_full,sonnet,full,2,38109-sonnet-full,38109-diverse_full-sonnet-2,75,75
38109,1,diverse_info,gpt5,info3,3,38109-gpt5-info3,38109-diverse_info-gpt5-3,70,78
38109,1,diverse_info,pro,info2,1,38109-pro-info2,38109-diverse_info-pro-1,55,70
38109,1,diverse_info,sonnet,info1,2,38109-sonnet-info1,38109-diverse_info-sonnet-2,87,73
38109,1,diverse_none,gpt5,none,3,38109-gpt5-none,38109-diverse_none-gpt5-3,5,15
38109,1,diverse_none,pro,none,1,38109-pro-none,38109-diverse_none-pro-1,70,5
38109,1,diverse_none,sonnet,none,2,38109-sonnet-none,38109-diverse_none-sonnet-2,35,18
38109,1,homo_full,gpt5,full,1,38109-gpt5-full-1,38109-homo_full-gpt5-1,82,85
38109,1,homo_full,gpt5,full,2,38109-gpt5-full-2,38109-homo_full-gpt5-2,85,87
38109,1,homo_full,gpt5,full,3,38109-gpt5-full-3,38109-homo_full-gpt5-3,85,85
38109,1,homo_info,gpt5,info1,1,38109-gpt5-info1-1,38109-homo_info-gpt5-1,86,80
38109,1,homo_info,gpt5,info2,2,38109-gpt5-info2-2,38109-homo_info-gpt5-2,58,74
38109,1,homo_info,gpt5,info3,3,38109-gpt5-info3-3,38109-homo_info-gpt5-3,70,82
38109,1,homo_none,gpt5,none,1,38109-gpt5-none-1,38109-homo_none-gpt5-1,20,26
38109,1,homo_none,gpt5,none,2,38109-gpt5-none-2,38109-homo_none-gpt5-2,25,23
38109,1,homo_none,gpt5,none,3,38109-gpt5-none-3,38109-homo_none-gpt5-3,62,30
38110,0,diverse_full,gpt5,full,3,38110-gpt5-full,38110-diverse_full-gpt5-3,14,15
38110,0,diverse_full,pro,full,1,38110-pro-full,38110-diverse_full-pro-1,15,14
38110,0,diverse_full,sonnet,full,2,38110-sonnet-full,38110-diverse_full-sonnet-2,18,16
38110,0,diverse_info,gpt5,info3,3,38110-gpt5-info3,38110-diverse_info-gpt5-3,25,20
38110,0,diverse_info,pro,info1,1,38110-pro-info1,38110-diverse_info-pro-1,15,12
38110,0,diverse_info,sonnet,info2,2,38110-sonnet-info2,38110-diverse_info-sonnet-2,18,21
38110,0,diverse_none,gpt5,none,3,38110-gpt5-none,38110-diverse_none-gpt5-3,25,22
38110,0,diverse_none,pro,none,1,38110-pro-none,38110-diverse_none-pro-1,20,20
38110,0,diverse_none,sonnet,none,2,38110-sonnet-none,38110-diverse_none-sonnet-2,8,18
38110,0,homo_full,sonnet,full,1,38110-sonnet-full-1,38110-homo_full-sonnet-1,15,12
38110,0,homo_full,sonnet,full,2,38110-sonnet-full-2,38110-homo_full-sonnet-2,12,12
38110,0,homo_full,sonnet,full,3,38110-sonnet-full-3,38110-homo_full-sonnet-3,12,12
38110,0,homo_info,sonnet,info1,1,38110-sonnet-info1-1,38110-homo_info-sonnet-1,25,15
38110,0,homo_info,sonnet,info2,2,38110-sonnet-info2-2,38110-homo_info-sonnet-2,18,14
38110,0,homo_info,sonnet,info3,3,38110-sonnet-info3-3,38110-homo_info-sonnet-3,12,15
38110,0,homo_none,sonnet,none,1,38110-sonnet-none-1,38110-homo_none-sonnet-1,15,15
38110,0,homo_none,sonnet,none,2,38110-sonnet-none-2,38110-homo_none-sonnet-2,20,18
38110,0,homo_none,sonnet,none,3,38110-sonnet-none-3,38110-homo_none-sonnet-3,3,2
38111,0,diverse_full,gpt5,full,3,38111-gpt5-full,38111-diverse_full-gpt5-3,52,62
38111,0,diverse_full,pro,full,1,38111-pro-full,38111-diverse_full-pro-1,75,68
38111,0,diverse_full,sonnet,full,2,38111-sonnet-full,38111-diverse_full-sonnet-2,65,62
38111,0,diverse_info,gpt5,info1,1,38111-gpt5-info1,38111-diverse_info-gpt5-1,40,45
38111,0,diverse_info,pro,info3,3,38111-pro-info3,38111-diverse_info-pro-3,65,58
38111,0,diverse_info,sonnet,info2,2,38111-sonnet-info2,38111-diverse_info-sonnet-2,60,48
38111,0,diverse_none,gpt5,none,3,38111-gpt5-none,38111-diverse_none-gpt5-3,30,30
38111,0,diverse_none,pro,none,1,38111-pro-none,38111-diverse_none-pro-1,75,30
38111,0,diverse_none,sonnet,none,2,38111-sonnet-none,38111-diverse_none-sonnet-2,30,28
38111,0,homo_full,pro,full,1,38111-pro-full-1,38111-homo_full-pro-1,80,85
38111,0,homo_full,pro,full,2,38111-pro-full-2,38111-homo_full-pro-2,85,80
38111,0,homo_full,pro,full,3,38111-pro-full-3,38111-homo_full-pro-3,80,83
38111,0,homo_info,pro,info1,1,38111-pro-info1-1,38111-homo_info-pro-1,70,85
38111,0,homo_info,pro,info2,2,38111-pro-info2-2,38111-homo_info-pro-2,85,78
38111,0,homo_info,pro,info3,3,38111-pro-info3-3,38111-homo_info-pro-3,35,85
38111,0,homo_none,pro,none,1,38111-pro-none-1,38111-homo_none-pro-1,65,60
38111,0,homo_none,pro,none,2,38111-pro-none-2,38111-homo_none-pro-2,70,60
38111,0,homo_none,pro,none,3,38111-pro-none-3,38111-homo_none-pro-3,45,60
38112,0,diverse_full,gpt5,full,3,38112-gpt5-full,38112-diverse_full-gpt5-3,18,15
38112,0,diverse_full,pro,full,1,38112-pro-full,38112-diverse_full-pro-1,15,15
38112,0,diverse_full,sonnet,full,2,38112-sonnet-full,38112-diverse_full-sonnet-2,12,14
38112,0,diverse_info,gpt5,info2,2,38112-gpt5-info2,38112-diverse_info-gpt5-2,30,20
38112,0,diverse_info,pro,info1,3,38112-pro-info1,38112-diverse_info-pro-3,15,15
38112,0,diverse_info,sonnet,info3,1,38112-sonnet-info3,38112-diverse_info-sonnet-1,22,17
38112,0,diverse_none,gpt5,none,3,38112-gpt5-none,38112-diverse_none-gpt5-3,28,30
38112,0,diverse_none,pro,none,1,38112-pro-none,38112-diverse_none-pro-1,40,30
38112,0,diverse_none,sonnet,none,2,38112-sonnet-none,38112-diverse_none-sonnet-2,30,28
38112,0,homo_full,gpt5,full,1,38112-gpt5-full-1,38112-homo_full-gpt5-1,18,18
38112,0,homo_full,gpt5,full,2,38112-gpt5-full-2,38112-homo_full-gpt5-2,15,16
38112,0,homo_full,gpt5,full,3,38112-gpt5-full-3,38112-homo_full-gpt5-3,18,17
38112,0,homo_info,gpt5,info1,1,38112-gpt5-info1-1,38112-homo_info-gpt5-1,15,14
38112,0,homo_info,gpt5,info2,2,38112-gpt5-info2-2,38112-homo_info-gpt5-2,28,20
38112,0,homo_info,gpt5,info3,3,38112-gpt5-info3-3,38112-homo_info-gpt5-3,38,22
38112,0,homo_none,gpt5,none,1,38112-gpt5-none-1,38112-homo_none-gpt5-1,45,38
38112,0,homo_none,gpt5,none,2,38112-gpt5-none-2,38112-homo_none-gpt5-2,38,35
38112,0,homo_none,gpt5,none,3,38112-gpt5-none-3,38112-homo_none-gpt5-3,32,35
38298,0,diverse_full,gpt5,full,3,38298-gpt5-full,38298-diverse_full-gpt5-3,62,62
38298,0,diverse_full,pro,full,1,38298-pro-full,38298-diverse_full-pro-1,60,63
38298,0,diverse_full,sonnet,full,2,38298-sonnet-full,38298-diverse_full-sonnet-2,58,60
38298,0,diverse_info,gpt5,info2,1,38298-gpt5-info2,38298-diverse_info-gpt5-1,76,62
38298,0,diverse_info,pro,info3,2,38298-pro-info3,38298-diverse_info-pro-2,35,32
38298,0,diverse_info,sonnet,info1,3,38298-sonnet-info1,38298-diverse_info-sonnet-3,30,38
38298,0,diverse_none,gpt5,none,3,38298-gpt5-none,38298-diverse_none-gpt5-3,75,60
38298,0,diverse_none,pro,none,1,38298-pro-none,38298-diverse_none-pro-1,35,60
38298,0,diverse_none,sonnet,none,2,38298-sonnet-none,38298-diverse_none-sonnet-2,45,52
38298,0,homo_full,sonnet,full,1,38298-sonnet-full-1,38298-homo_full-sonnet-1,45,37
38298,0,homo_full,sonnet,full,2,38298-sonnet-full-2,38298-homo_full-sonnet-2,38,35
38298,0,homo_full,sonnet,full,3,38298-sonnet-full-3,38298-homo_full-sonnet-3,32,36
38298,0,homo_info,sonnet,info1,1,38298-sonnet-info1-1,38298-homo_info-sonnet-1,50,38
38298,0,homo_info,sonnet,info2,2,38298-sonnet-info2-2,38298-homo_info-sonnet-2,30,47
38298,0,homo_info,sonnet,info3,3,38298-sonnet-info3-3,38298-homo_info-sonnet-3,48,44
38298,0,homo_none,sonnet,none,1,38298-sonnet-none-1,38298-homo_none-sonnet-1,40,38
38298,0,homo_none,sonnet,none,2,38298-sonnet-none-2,38298-homo_none-sonnet-2,35,37
38298,0,homo_none,sonnet,none,3,38298-sonnet-none-3,38298-homo_none-sonnet-3,38,36
38300,1,diverse_full,gpt5,full,3,38300-gpt5-full,38300-diverse_full-gpt5-3,82,82
38300,1,diverse_full,pro,full,1,38300-pro-full,38300-diverse_full-pro-1,80,82
38300,1,diverse_full,sonnet,full,2,38300-sonnet-full,38300-diverse_full-sonnet-2,80,80
38300,1,diverse_info,gpt5,info1,3,38300-gpt5-info1,38300-diverse_info-gpt5-3,88,85
38300,1,diverse_info,pro,info3,2,38300-pro-info3,38300-diverse_info-pro-2,85,87
38300,1,diverse_info,sonnet,info2,1,38300-sonnet-info2,38300-diverse_info-sonnet-1,78,83
38300,1,diverse_none,gpt5,none,3,38300-gpt5-none,38300-diverse_none-gpt5-3,85,85
38300,1,diverse_none,pro,none,1,38300-pro-none,38300-diverse_none-pro-1,85,85
38300,1,diverse_none,sonnet,none,2,38300-sonnet-none,38300-diverse_none-sonnet-2,85,85
38300,1,homo_full,pro,full,1,38300-pro-full-1,38300-homo_full-pro-1,85,85
38300,1,homo_full,pro,full,2,38300-pro-full-2,38300-homo_full-pro-2,80,85
38300,1,homo_full,pro,full,3,38300-pro-full-3,38300-homo_full-pro-3,85,85
38300,1,homo_info,pro,info1,1,38300-pro-info1-1,38300-homo_info-pro-1,75,80
38300,1,homo_info,pro,info2,2,38300-pro-info2-2,38300-homo_info-pro-2,70,65
38300,1,homo_info,pro,info3,3,38300-pro-info3-3,38300-homo_info-pro-3,65,78
38300,1,homo_none,pro,none,1,38300-pro-none-1,38300-homo_none-pro-1,92,91
38300,1,homo_none,pro,none,2,38300-pro-none-2,38300-homo_none-pro-2,92,92
38300,1,homo_none,pro,none,3,38300-pro-none-3,38300-homo_none-pro-3,90,92
38302,1,diverse_full,gpt5,full,3,38302-gpt5-full,38302-diverse_full-gpt5-3,60,62
38302,1,diverse_full,pro,full,1,38302-pro-full,38302-diverse_full-pro-1,75,65
38302,1,diverse_full,sonnet,full,2,38302-sonnet-full,38302-diverse_full-sonnet-2,72,68
38302,1,diverse_info,gpt5,info3,2,38302-gpt5-info3,38302-diverse_info-gpt5-2,63,65
38302,1,diverse_info,pro,info2,3,38302-pro-info2,38302-diverse_info-pro-3,80,65
38302,1,diverse_info,sonnet,info1,1,38302-sonnet-info1,38302-diverse_info-sonnet-1,62,64
38302,1,diverse_none,gpt5,none,3,38302-gpt5-none,38302-diverse_none-gpt5-3,69,67
38302,1,diverse_none,pro,none,1,38302-pro-none,38302-diverse_none-pro-1,70,69
38302,1,diverse_none,sonnet,none,2,38302-sonnet-none,38302-diverse_none-sonnet-2,68,66
38302,1,homo_full,gpt5,full,1,38302-gpt5-full-1,38302-homo_full-gpt5-1,62,60
38302,1,homo_full,gpt5,full,2,38302-gpt5-full-2,38302-homo_full-gpt5-2,58,60
38302,1,homo_full,gpt5,full,3,38302-gpt5-full-3,38302-homo_full-gpt5-3,58,60
38302,1,homo_info,gpt5,info1,1,38302-gpt5-info1-1,38302-homo_info-gpt5-1,42,58
38302,1,homo_info,gpt5,info2,2,38302-gpt5-info2-2,38302-homo_info-gpt5-2,62,65
38302,1,homo_info,gpt5,info3,3,38302-gpt5-info3-3,38302-homo_info-gpt5-3,68,61
38302,1,homo_none,gpt5,none,1,38302-gpt5-none-1,38302-homo_none-gpt5-1,66,64
38302,1,homo_none,gpt5,none,2,38302-gpt5-none-2,38302-homo_none-gpt5-2,64,64
38302,1,homo_none,gpt5,none,3,38302-gpt5-none-3,38302-homo_none-gpt5-3,62,64
38309,1,diverse_full,gpt5,full,3,38309-gpt5-full,38309-diverse_full-gpt5-3,60,68
38309,1,diverse_full,pro,full,1,38309-pro-full,38309-diverse_full-pro-1,75,68
38309,1,diverse_full,sonnet,full,2,38309-sonnet-full,38309-diverse_full-sonnet-2,77,73
38309,1,diverse_info,gpt5,info1,1,38309-gpt5-info1,38309-diverse_info-gpt5-1,58,64
38309,1,diverse_info,pro,info3,3,38309-pro-info3,38309-diverse_info-pro-3,62,66
38309,1,diverse_info,sonnet,info2,2,38309-sonnet-info2,38309-diverse_info-sonnet-2,72,66
38309,1,diverse_none,gpt5,none,3,38309-gpt5-none,38309-diverse_none-gpt5-3,40,42
38309,1,diverse_none,pro,none,1,38309-pro-none,38309-diverse_none-pro-1,95,45
38309,1,diverse_none,sonnet,none,2,38309-sonnet-none,38309-diverse_none-sonnet-2,45,65
38309,1,homo_full,sonnet,full,1,38309-sonnet-full-1,38309-homo_full-sonnet-1,73,77
38309,1,homo_full,sonnet,full,2,38309-sonnet-full-2,38309-homo_full-sonnet-2,82,78
38309,1,homo_full,sonnet,full,3,38309-sonnet-full-3,38309-homo_full-sonnet-3,75,75
38309,1,homo_info,sonnet,info1,1,38309-sonnet-info1-1,38309-homo_info-sonnet-1,62,68
38309,1,homo_info,sonnet,info2,2,38309-sonnet-info2-2,38309-homo_info-sonnet-2,72,75
38309,1,homo_info,sonnet,info3,3,38309-sonnet-info3-3,38309-homo_info-sonnet-3,67,70
38309,1,homo_none,sonnet,none,1,38309-sonnet-none-1,38309-homo_none-sonnet-1,30,35
38309,1,homo_none,sonnet,none,2,38309-sonnet-none-2,38309-homo_none-sonnet-2,40,38
38309,1,homo_none,sonnet,none,3,38309-sonnet-none-3,38309-homo_none-sonnet-3,45,40
38310,1,diverse_full,gpt5,full,3,38310-gpt5-full,38310-diverse_full-gpt5-3,85,85
38310,1,diverse_full,pro,full,1,38310-pro-full,38310-diverse_full-pro-1,90,85
38310,1,diverse_full,sonnet,full,2,38310-sonnet-full,38310-diverse_full-sonnet-2,82,87
38310,1,diverse_info,gpt5,info2,2,38310-gpt5-info2,38310-diverse_info-gpt5-2,72,88
38310,1,diverse_info,pro,info1,3,38310-pro-info1,38310-diverse_info-pro-3,95,90
38310,1,diverse_info,sonnet,info3,1,38310-sonnet-info3,38310-diverse_info-sonnet-1,72,87
38310,1,diverse_none,gpt5,none,3,38310-gpt5-none,38310-diverse_none-gpt5-3,75,85
38310,1,diverse_none,pro,none,1,38310-pro-none,38310-diverse_none-pro-1,90,85
38310,1,diverse_none,sonnet,none,2,38310-sonnet-none,38310-diverse_none-sonnet-2,80,85
38310,1,homo_full,pro,full,1,38310-pro-full-1,38310-homo_full-pro-1,95,95
38310,1,homo_full,pro,full,2,38310-pro-full-2,38310-homo_full-pro-2,92,95
38310,1,homo_full,pro,full,3,38310-pro-full-3,38310-homo_full-pro-3,95,95
38310,1,homo_info,pro,info1,1,38310-pro-info1-1,38310-homo_info-pro-1,90,90
38310,1,homo_info,pro,info2,2,38310-pro-info2-2,38310-homo_info-pro-2,65,88
38310,1,homo_info,pro,info3,3,38310-pro-info3-3,38310-homo_info-pro-3,85,90
38310,1,homo_none,pro,none,1,38310-pro-none-1,38310-homo_none-pro-1,90,90
38310,1,homo_none,pro,none,2,38310-pro-none-2,38310-homo_none-pro-2,90,90
38310,1,homo_none,pro,none,3,38310-pro-none-3,38310-homo_none-pro-3,90,90
38311,1,diverse_full,gpt5,full,3,38311-gpt5-full,38311-diverse_full-gpt5-3,90,95
38311,1,diverse_full,pro,full,1,38311-pro-full,38311-diverse_full-pro-1,98,93
38311,1,diverse_full,sonnet,full,2,38311-sonnet-full,38311-diverse_full-sonnet-2,93,92
38311,1,diverse_info,gpt5,info1,3,38311-gpt5-info1,38311-diverse_info-gpt5-3,94,95
38311,1,diverse_info,pro,info3,2,38311-pro-info3,38311-diverse_info-pro-2,94,96
38311,1,diverse_info,sonnet,info2,1,38311-sonnet-info2,38311-diverse_info-sonnet-1,91,93
38311,1,diverse_none,gpt5,none,3,38311-gpt5-none,38311-diverse_none-gpt5-3,90,90
38311,1,diverse_none,pro,none,1,38311-pro-none,38311-diverse_none-pro-1,90,92
38311,1,diverse_none,sonnet,none,2,38311-sonnet-none,38311-diverse_none-sonnet-2,87,89
38311,1,homo_full,gpt5,full,1,38311-gpt5-full-1,38311-homo_full-gpt5-1,94,94
38311,1,homo_full,gpt5,full,2,38311-gpt5-full-2,38311-homo_full-gpt5-2,94,94
38311,1,homo_full,gpt5,full,3,38311-gpt5-full-3,38311-homo_full-gpt5-3,94,94
38311,1,homo_info,gpt5,info1,1,38311-gpt5-info1-1,38311-homo_info-gpt5-1,95,95
38311,1,homo_info,gpt5,info2,2,38311-gpt5-info2-2,38311-homo_info-gpt5-2,92,94
38311,1,homo_info,gpt5,info3,3,38311-gpt5-info3-3,38311-homo_info-gpt5-3,93,95
38311,1,homo_none,gpt5,none,1,38311-gpt5-none-1,38311-homo_none-gpt5-1,92,93
38311,1,homo_none,gpt5,none,2,38311-gpt5-none-2,38311-homo_none-gpt5-2,93,93
38311,1,homo_none,gpt5,none,3,38311-gpt5-none-3,38311-homo_none-gpt5-3,91,92
38312,1,diverse_full,gpt5,full,3,38312-gpt5-full,38312-diverse_full-gpt5-3,8,7
38312,1,diverse_full,pro,full,1,38312-pro-full,38312-diverse_full-pro-1,5,7
38312,1,diverse_full,sonnet,full,2,38312-sonnet-full,38312-diverse_full-sonnet-2,8,8
38312,1,diverse_info,gpt5,info3,3,38312-gpt5-info3,38312-diverse_info-gpt5-3,15,12
38312,1,diverse_info,pro,info2,1,38312-pro-info2,38312-diverse_info-pro-1,65,12
38312,1,diverse_info,sonnet,info1,2,38312-sonnet-info1,38312-diverse_info-sonnet-2,10,12
38312,1,diverse_none,gpt5,none,3,38312-gpt5-none,38312-diverse_none-gpt5-3,7,7
38312,1,diverse_none,pro,none,1,38312-pro-none,38312-diverse_none-pro-1,20,12
38312,1,diverse_none,sonnet,none,2,38312-sonnet-none,38312-diverse_none-sonnet-2,20,10
38312,1,homo_full,sonnet,full,1,38312-sonnet-full-1,38312-homo_full-sonnet-1,6,5
38312,1,homo_full,sonnet,full,2,38312-sonnet-full-2,38312-homo_full-sonnet-2,10,6
38312,1,homo_full,sonnet,full,3,38312-sonnet-full-3,38312-homo_full-sonnet-3,3,5
38312,1,homo_info,sonnet,info1,1,38312-sonnet-info1-1,38312-homo_info-sonnet-1,7,9
38312,1,homo_info,sonnet,info2,2,38312-sonnet-info2-2,38312-homo_info-sonnet-2,12,9
38312,1,homo_info,sonnet,info3,3,38312-sonnet-info3-3,38312-homo_info-sonnet-3,12,9
38312,1,homo_none,sonnet,none,1,38312-sonnet-none-1,38312-homo_none-sonnet-1,18,16
38312,1,homo_none,sonnet,none,2,38312-sonnet-none-2,38312-homo_none-sonnet-2,15,15
38312,1,homo_none,sonnet,none,3,38312-sonnet-none-3,38312-homo_none-sonnet-3,15,15
38319,0,diverse_full,gpt5,full,3,38319-gpt5-full,38319-diverse_full-gpt5-3,42,38
38319,0,diverse_full,pro,full,1,38319-pro-full,38319-diverse_full-pro-1,35,39
38319,0,diverse_full,sonnet,full,2,38319-sonnet-full,38319-diverse_full-sonnet-2,38,40
38319,0,diverse_info,gpt5,info2,1,38319-gpt5-info2,38319-diverse_info-gpt5-1,46,43
38319,0,diverse_info,pro,info3,2,38319-pro-info3,38319-diverse_info-pro-2,55,40
38319,0,diverse_info,sonnet,info1,3,38319-sonnet-info1,38319-diverse_info-sonnet-3,38,43
38319,0,diverse_none,gpt5,none,3,38319-gpt5-none,38319-diverse_none-gpt5-3,57,53
38319,0,diverse_none,pro,none,1,38319-pro-none,38319-diverse_none-pro-1,45,53
38319,0,diverse_none,sonnet,none,2,38319-sonnet-none,38319-diverse_none-sonnet-2,48,46
38319,0,homo_full,pro,full,1,38319-pro-full-1,38319-homo_full-pro-1,30,35
38319,0,homo_full,pro,full,2,38319-pro-full-2,38319-homo_full-pro-2,35,32
38319,0,homo_full,pro,full,3,38319-pro-full-3,38319-homo_full-pro-3,40,35
38319,0,homo_info,pro,info1,1,38319-pro-info1-1,38319-homo_info-pro-1,40,35
38319,0,homo_info,pro,info2,2,38319-pro-info2-2,38319-homo_info-pro-2,42,40
38319,0,homo_info,pro,info3,3,38319-pro-info3-3,38319-homo_info-pro-3,45,40
38319,0,homo_none,pro,none,1,38319-pro-none-1,38319-homo_none-pro-1,45,45
38319,0,homo_none,pro,none,2,38319-pro-none-2,38319-homo_none-pro-2,45,45
